movie_id,title,release_date,popularity,vote_average,vote_count,has_theatrical_release,providers,director,genres,budget,main_cast,runtime,production_company_count,has_major_studio,is_franchise,release_year,release_month,is_summer_release,is_holiday_release,cast_star_power,director_popularity,vote_density,log_budget,log_votes,gt_peak,gt_auc,gt_decay,yt_views,yt_likes,yt_views_density,yt_likes_density,success_bool
1001884,Dashing Through the Snow,2023-11-17,5.4401,6.135,122,FALSE,['Disney Plus'],Tim Story,"['Fantasy', 'Family', 'Comedy']",0,"['Lil Rel Howery', 'Ludacris', 'Madison Skye Validum']",91,3,TRUE,FALSE,2023,11,FALSE,TRUE,1.489,0.5881,40.66666667,0,4.812184355,100,1057,0.3,2927052,9145,975684,3048.333333,TRUE
605886,To Catch a Killer,2023-04-21,6.5098,6.864,1220,FALSE,['Netflix'],Damián Szifron,"['Thriller', 'Crime', 'Drama']",0,"['Shailene Woodley', 'Ben Mendelsohn', 'Jovan Adepo']",119,2,FALSE,FALSE,2023,4,FALSE,FALSE,6.3547,0.3968,406.6666667,0,7.107425474,100,585,0.87,855188,799,285062.6667,266.3333333,TRUE
724209,Heart of Stone,2023-08-09,7.3165,6.753,1839,FALSE,['Netflix'],Tom Harper,"['Thriller', 'Action']",0,"['Gal Gadot', 'Jamie Dornan', 'Alia Bhatt']",122,3,FALSE,FALSE,2023,8,TRUE,FALSE,5.0769,0.0239,613,0,7.517520851,100,773,0.06,21062645,96408,7020881.667,32136,TRUE
910571,Fair Play,2023-09-29,7.2105,6.316,576,FALSE,['Netflix'],Chloe Domont,"['Drama', 'Thriller', 'Romance']",0,"['Phoebe Dynevor', 'Alden Ehrenreich', 'Eddie Marsan']",113,3,FALSE,FALSE,2023,9,FALSE,FALSE,2.7894,0.3497,192,0,6.357842267,100,733,0.07,11893723,58896,3964574.333,19632,TRUE
805320,Bird Box Barcelona,2023-07-14,5.9603,5.9,786,FALSE,['Netflix'],Àlex Pastor,"['Horror', 'Science Fiction', 'Thriller']",19800000,"['Mario Casas', 'Georgina Campbell', 'Diego Calva']",112,3,FALSE,TRUE,2023,7,TRUE,FALSE,1.685,0.313,262,16.80119255,6.668228248,0,0,0,3504769,30728,1168256.333,10242.66667,TRUE
1141356,Murder Syndicate,2023-06-13,7.0939,3.8,6,FALSE,['Amazon Prime Video'],Michael Matteo Rossi,['Action'],0,"['Diane Robin', 'Jessica Morris', 'Mark Justice']",99,2,FALSE,FALSE,2023,6,TRUE,FALSE,0.8681,0.6413,2,0,1.945910149,0,0,0,136825,163,45608.33333,54.33333333,FALSE
1190725,David Holmes: The Boy Who Lived,2023-11-13,4.812,7.042,71,FALSE,['HBO Max'],Dan Hartley,['Documentary'],0,"['David Holmes', 'Daniel Radcliffe', 'Sue Holmes']",89,4,FALSE,FALSE,2023,11,FALSE,TRUE,5.1846,0.3151,23.66666667,0,4.276666119,100,100,0,1391364,26063,463788,8687.666667,FALSE
936059,The Naughty Nine,2023-11-22,6.4142,6.3,78,FALSE,['Disney Plus'],Alberto Belli,"['Family', 'Adventure', 'Comedy', 'TV Movie', 'Crime']",32000000,"['Winslow Fegley', 'Danny Glover', 'Camila Rodríguez']",83,2,FALSE,FALSE,2023,11,FALSE,TRUE,2.781,0.6696,26,17.28124649,4.369447852,100,1092,0,336843,1366,112281,455.3333333,TRUE
1161663,Ghost Project,2023-12-05,4.9097,5.8,41,FALSE,['Amazon Prime Video'],Federico Finkielstain,"['Horror', 'Science Fiction']",0,"['Juan Cruz Rolla', 'Laura Casale', 'Zhongbo Li Zhang']",77,1,FALSE,FALSE,2023,12,FALSE,TRUE,0.0404,0.0685,13.66666667,0,3.737669618,100,243,0,158644,0,52881.33333,0,TRUE
1094319,The Best Man,2023-04-21,5.1515,5.955,123,FALSE,['Hulu'],Shane Dax Taylor,"['Action', 'Thriller']",0,"['Brendan Fehr', 'Dolph Lundgren', 'Luke Wilson']",93,1,FALSE,FALSE,2023,4,FALSE,FALSE,5.1077,0.5421,41,0,4.820281566,100,1530,0.62,101734,0,33911.33333,0,TRUE
1139979,The Wonderful World of Mickey Mouse: Steamboat Silly,2023-07-28,5.5067,6.934,38,FALSE,['Disney Plus'],Eddie Trigueros,"['Animation', 'Comedy']",0,"['Chris Diamantopoulos', 'Tony Anselmo', 'Jim Cummings']",9,1,FALSE,FALSE,2023,7,TRUE,FALSE,2.8209,0.258,12.66666667,0,3.663561646,0,0,0,1866699,28305,622233,9435,FALSE
1016346,MR-9: Do or Die,2023-08-25,5.5752,6.52,177,FALSE,['Hulu'],Asif Akbar,"['Action', 'Drama', 'Thriller']",6700000,"['ABM Sumon', 'Michael Jai White', 'Matt Passmore']",107,5,FALSE,FALSE,2023,8,TRUE,FALSE,4.972,1.1832,59,15.71761823,5.18178355,0,0,0,33071,69,11023.66667,23,FALSE
820525,After Everything,2023-09-13,5.2191,6.888,967,FALSE,['Netflix'],Castille Landon,"['Romance', 'Drama']",14000000,"['Hero Fiennes Tiffin', 'Josephine Langford', 'Mimi Keene']",93,2,FALSE,TRUE,2023,9,FALSE,FALSE,3.5678,0.2712,322.3333333,16.45456796,6.875232087,100,1308,0.22,4235787,44167,1411929,14722.33333,TRUE
1195310,The Only Girl in the Orchestra,2023-11-09,5.3304,6.608,51,FALSE,['Netflix'],Molly O'Brien,"['Documentary', 'Music']",0,"[""Orin O'Brien"", ""Molly O'Brien"", ""George O'Brien""]",35,3,FALSE,FALSE,2023,11,FALSE,TRUE,1.1871,1.1871,17,0,3.951243719,0,0,0,112206,1252,37402,417.3333333,FALSE
717082,Stan Lee,2023-06-10,6.1303,7.146,89,FALSE,['Disney Plus'],David Gelb,['Documentary'],0,"['Stan Lee', 'Joan Lee', 'Flo Steinberg']",86,2,FALSE,FALSE,2023,6,TRUE,FALSE,2.6029,0.3022,29.66666667,0,4.49980967,100,1125,0,3420894,151063,1140298,50354.33333,TRUE
986070,The Wrath of Becky,2023-05-26,5.3731,6.343,427,TRUE,['Netflix'],Suzanne Coote,"['Action', 'Horror', 'Thriller']",199507,"['Lulu Wilson', 'Seann William Scott', 'Denise Burse']",83,5,FALSE,TRUE,2023,5,TRUE,FALSE,2.5903,0.4962,142.3333333,12.20360961,6.059123196,100,659,0.47,1510582,6380,503527.3333,2126.666667,TRUE
900409,On Fire,2023-09-29,6.1251,6.232,56,FALSE,['Amazon Prime Video'],Nick Lyon,"['Drama', 'Thriller', 'Action', 'Adventure']",0,"['Peter Facinelli', 'Fiona Dourif', 'Asher Angel']",80,1,FALSE,FALSE,2023,9,FALSE,FALSE,2.6407,0.4294,18.66666667,0,4.043051268,100,1800,0.72,123821,539,41273.66667,179.6666667,TRUE
1094844,Ape vs Mecha Ape,2023-03-24,6.1801,5.8,288,FALSE,['Amazon Prime Video'],Marc Gottlieb,"['Action', 'Science Fiction']",0,"['Tom Arnold', 'Anna Telfer', 'Lisa Ellee']",80,2,FALSE,TRUE,2023,3,FALSE,FALSE,1.4028,0.2672,96,0,5.666426688,0,0,0,1146879,10596,382293,3532,FALSE
353577,Love at First Sight,2023-09-15,6.1869,7.203,661,FALSE,['Netflix'],Vanessa Caswill,"['Romance', 'Drama']",0,"['Haley Lu Richardson', 'Ben Hardy', 'Rob Delaney']",91,1,FALSE,FALSE,2023,9,FALSE,FALSE,4.0929,0.1657,220.3333333,0,6.495265556,100,716,0.06,8694974,110995,2898324.667,36998.33333,TRUE
987490,Best. Christmas. Ever!,2023-11-16,5.5001,5.404,245,FALSE,['Netflix'],Mary Lambert,['Comedy'],0,"['Brandy Norwood', 'Heather Graham', 'Jason Biggs']",82,2,FALSE,FALSE,2023,11,FALSE,TRUE,3.9941,1.2215,81.66666667,0,5.505331536,0,0,0,1156004,18057,385334.6667,6019,FALSE
1173912,Christmas at the Chalet,2023-11-25,5.312,6.1,21,FALSE,['Netflix'],Lucie Guest,"['TV Movie', 'Romance', 'Comedy']",0,"['Teri Hatcher', 'Brendan McRae', 'Dan Payne']",90,3,FALSE,FALSE,2023,11,FALSE,TRUE,3.7633,1.3579,7,0,3.091042453,100,100,0,49151,234,16383.66667,78,FALSE
726209,Leave the World Behind,2023-11-22,4.8419,6.38,3008,FALSE,['Netflix'],Sam Esmail,"['Drama', 'Mystery', 'Thriller']",0,"['Julia Roberts', 'Ethan Hawke', 'Mahershala Ali']",140,3,FALSE,FALSE,2023,11,FALSE,TRUE,8.7581,1.5386,1002.666667,0,8.009363077,0,0,0,16052094,64498,5350698,21499.33333,TRUE
945729,A Haunting in Venice,2023-09-15,4.3614,6.584,2663,TRUE,['Amazon Prime Video'],Kenneth Branagh,"['Mystery', 'Thriller', 'Crime']",60000000,"['Kenneth Branagh', 'Kyle Allen', 'Camille Cottin']",104,5,TRUE,TRUE,2023,9,FALSE,FALSE,3.8442,3.8442,887.6666667,17.90985514,7.887584032,100,1162,0.32,7936837,48671,2645612.333,16223.66667,TRUE
776835,The Magician's Elephant,2023-03-10,4.7476,6.804,225,FALSE,['Netflix'],Wendy Rogers,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy']",0,"['Noah Jupe', 'Mandy Patinkin', 'Brian Tyree Henry']",99,3,FALSE,FALSE,2023,3,FALSE,FALSE,2.9164,0,75,0,5.420534999,100,763,0.16,1865715,15245,621905,5081.666667,TRUE
936952,Sitting in Bars with Cake,2023-09-07,4.0947,6.958,106,FALSE,['Amazon Prime Video'],Trish Sie,"['Romance', 'Comedy', 'Drama']",0,"['Yara Shahidi', ""Odessa A'zion"", 'Bette Midler']",119,3,FALSE,FALSE,2023,9,FALSE,FALSE,4.0973,0.3668,35.33333333,0,4.672828834,100,659,0,8333083,20825,2777694.333,6941.666667,TRUE
987917,Old Dads,2023-10-20,5.3298,6.2,420,FALSE,['Netflix'],Bill Burr,['Comedy'],0,"['Bill Burr', 'Bobby Cannavale', 'Bokeem Woodbine']",102,3,FALSE,FALSE,2023,10,FALSE,FALSE,2.5577,2.5448,140,0,6.042632834,100,730,0.07,7539948,58275,2513316,19425,TRUE
939335,Muzzle,2023-09-29,4.9311,6.5,319,FALSE,['Hulu'],John Stalberg Jr.,"['Action', 'Thriller']",0,"['Aaron Eckhart', 'Stephen Lang', 'Diego Tinoco']",100,4,FALSE,TRUE,2023,9,FALSE,FALSE,7.1514,0.252,106.3333333,0,5.768320996,0,0,0,799407,4395,266469,1465,FALSE
1076650,Stars Fell Again,2023-02-03,4.9109,6.3,6,FALSE,['Amazon Prime Video'],V.W. Scheich,"['Romance', 'Comedy']",0,"['James Maslow', 'Ciara Hanna', 'Ali Faulkner']",88,1,FALSE,TRUE,2023,2,FALSE,FALSE,1.1256,3.7145,2,0,1.945910149,0,0,0,4477,43,1492.333333,14.33333333,FALSE
1006228,Breakwater,2023-12-22,4.9726,5.8,37,FALSE,['Hulu'],James Rowe,"['Thriller', 'Drama']",0,"['Dermot Mulroney', 'Darren Mann', 'Alyssa Goss']",97,1,FALSE,FALSE,2023,12,FALSE,TRUE,4.5568,0.2818,12.33333333,0,3.63758616,100,809,0,210983,283,70327.66667,94.33333333,TRUE
906221,Magic Mike's Last Dance,2023-02-10,4.6716,6.447,566,TRUE,['HBO Max'],Steven Soderbergh,"['Comedy', 'Drama', 'Romance']",45000000,"['Channing Tatum', 'Salma Hayek Pinault', 'Ayub Khan-Din']",112,3,FALSE,TRUE,2023,2,FALSE,FALSE,6.8279,1.3227,188.6666667,17.62217307,6.340359304,100,1179,0.15,12797354,29676,4265784.667,9892,TRUE
964626,7th Secret,2022-04-18,5.6606,3.5,4,FALSE,['Amazon Prime Video'],Bridget Smith,['Thriller'],0,"['Natasha Henstridge', 'Stacey Dash', 'Kristin Minter']",83,2,FALSE,FALSE,2022,4,FALSE,FALSE,5.3997,0.0071,1,0,1.609437912,100,422,0,46531,128,11632.75,32,TRUE
1126577,Til Death Do Us Part,2023-08-04,3.52,5.7,104,FALSE,['Amazon Prime Video'],Timothy Woodward Jr.,"['Horror', 'Thriller', 'Action']",0,"['Cam Gigandet', 'Jason Patric', 'Natalie Burn']",109,4,FALSE,FALSE,2023,8,TRUE,FALSE,2.5093,0.2895,34.66666667,0,4.65396035,100,449,0,1147931,6295,382643.6667,2098.333333,FALSE
714964,A Little White Lie,2023-03-03,4.453,5.598,51,FALSE,['Netflix'],Michael Maren,['Comedy'],4000000,"['Michael Shannon', 'Kate Hudson', 'Don Johnson']",101,3,FALSE,FALSE,2023,3,FALSE,FALSE,5.9757,0.0574,17,15.20180517,3.951243719,0,0,0,47562,178,15854,59.33333333,FALSE
1159518,Black Noise,2023-11-03,5.6356,5.2,36,FALSE,['Amazon Prime Video'],Philippe Martinez,"['Action', 'Science Fiction', 'Horror', 'Thriller']",0,"['Jackson Rathbone', 'Alex Pettyfer', 'Eve Mauro']",86,2,FALSE,FALSE,2023,11,FALSE,TRUE,2.5156,0.1331,12,0,3.610917913,100,766,0,341532,1326,113844,442,TRUE
1109237,The Monk and the Gun,2024-02-09,4.618,7.3,107,FALSE,['Hulu'],Pawo Choyning Dorji,"['Comedy', 'Drama']",0,"['Tandin Wangchuk', 'Tandin Sonam', 'Deki Lhamo']",112,11,FALSE,FALSE,2024,2,FALSE,FALSE,0.0977,0.2586,53.5,0,4.682131227,100,327,0,261307,1326,130653.5,663,TRUE
1030987,Sympathy for the Devil,2023-07-28,5.0371,5.911,309,FALSE,['Hulu'],Yuval Adler,"['Thriller', 'Action']",0,"['Joel Kinnaman', 'Nicolas Cage', 'Alexis Zollicoffer']",90,4,FALSE,FALSE,2023,7,TRUE,FALSE,7.0942,0.4513,103,0,5.736572297,100,806,0,920731,5899,306910.3333,1966.333333,TRUE
553147,Fool's Paradise,2023-05-12,5.0379,4.653,95,TRUE,['Amazon Prime Video'],Charlie Day,['Comedy'],3000000,"['Charlie Day', 'Ken Jeong', 'Kate Beckinsale']",99,3,FALSE,FALSE,2023,5,TRUE,FALSE,7.6403,4.1567,31.66666667,14.91412318,4.564348191,0,0,0,243177,1192,81059,397.3333333,FALSE
996347,The Good Mother,2023-09-01,5.232,4.926,68,TRUE,['Hulu'],Miles Joris-Peyrafitte,['Thriller'],0,"['Hilary Swank', 'Olivia Cooke', 'Jack Reynor']",90,7,FALSE,FALSE,2023,9,FALSE,FALSE,4.283,1.0059,22.66666667,0,4.234106505,100,1027,0.27,2644123,1173,881374.3333,391,TRUE
717930,Kandahar,2023-05-26,4.736,6.804,1171,TRUE,['Amazon Prime Video'],Ric Roman Waugh,"['Action', 'Thriller', 'War']",30000000,"['Gerard Butler', 'Navid Negahban', 'Travis Fimmel']",119,4,FALSE,FALSE,2023,5,TRUE,FALSE,7.1427,0.7541,390.3333333,17.21670797,7.06646697,100,1058,0.35,12149772,29011,4049924,9670.333333,TRUE
1061671,"Pamela, A Love Story",2023-01-31,4.3328,6.994,234,FALSE,['Netflix'],Ryan White,['Documentary'],0,"['Pamela Anderson', 'Brandon Thomas Lee', 'Dylan Jagger Lee']",113,2,FALSE,FALSE,2023,1,FALSE,FALSE,2.6791,0.0214,78,0,5.459585514,0,0,0,1888651,18933,629550.3333,6311,FALSE
1199447,Timeless Heroes: Indiana Jones and Harrison Ford,2023-12-01,5.3737,7.7,23,FALSE,['Disney Plus'],Laurent Bouzereau,['Documentary'],0,"['Harrison Ford', 'Phoebe Waller-Bridge', 'Kathleen Kennedy']",90,1,FALSE,FALSE,2023,12,FALSE,TRUE,4.9564,0.5874,7.666666667,0,3.17805383,0,0,0,174136,0,58045.33333,0,FALSE
1114653,Waitress: The Musical,2023-12-07,4.179,7.3,31,TRUE,['HBO Max'],Brett Sullivan,"['Comedy', 'Drama']",0,"['Sara Bareilles', 'Charity Angél Dawson', 'Caitlin Houlahan']",144,6,FALSE,FALSE,2023,12,FALSE,TRUE,0.5821,0.2075,10.33333333,0,3.465735903,100,721,0.11,815422,2532,271807.3333,844,TRUE
1214795,Angel Baby,2023-12-15,5.4081,3.5,9,FALSE,['Amazon Prime Video'],Douglas Tait,"['Horror', 'Thriller']",0,"['Isabel Cueva', 'Rebecca De Mornay', 'Daniel Roebuck']",100,1,FALSE,FALSE,2023,12,FALSE,TRUE,2.9006,0.7557,3,0,2.302585093,100,540,0,67119,134,22373,44.66666667,TRUE
832502,The Monkey King,2023-08-11,5.9617,6.5,321,FALSE,['Netflix'],Anthony Stacchi,"['Animation', 'Fantasy', 'Adventure', 'Family', 'Comedy']",0,"['Jimmy O. Yang', 'Bowen Yang', 'Jolie Hoang-Rappaport']",92,1,FALSE,FALSE,2023,8,TRUE,FALSE,1.7733,0.2934,107,0,5.774551546,0,0,0,2432183,22440,810727.6667,7480,FALSE
798362,The Marsh King's Daughter,2023-11-03,4.0859,6.393,364,TRUE,['Hulu'],Neil Burger,"['Thriller', 'Crime', 'Mystery']",0,"['Daisy Ridley', 'Ben Mendelsohn', 'Garrett Hedlund']",109,3,FALSE,FALSE,2023,11,FALSE,TRUE,3.9189,0.7326,121.3333333,0,5.899897354,100,1034,0.23,1351278,4405,450426,1468.333333,TRUE
980285,Dangerous Waters,2023-10-13,5.2287,5.648,64,FALSE,['Amazon Prime Video'],John Barr,['Thriller'],0,"['Odeya Rush', 'Eric Dane', 'Saffron Burrows']",101,3,FALSE,FALSE,2023,10,FALSE,FALSE,3.2422,0.0306,21.33333333,0,4.17438727,100,200,0,370728,1642,123576,547.3333333,FALSE
1136767,The Little Mermaid,2023-05-30,4.6176,5.7,29,FALSE,['Amazon Prime Video'],Michael Johnson,"['Animation', 'Family', 'Adventure', 'Comedy']",0,"['Sonya Krueger', 'Dee Wallace', 'Steve Guttenberg']",98,3,FALSE,FALSE,2023,5,TRUE,FALSE,3.7874,0,9.666666667,0,3.401197382,100,1372,0.25,28413124,373775,9471041.333,124591.6667,TRUE
887321,Dreamin' Wild,2023-08-04,5.3012,6.154,25,TRUE,['Hulu'],Bill Pohlad,"['Music', 'Drama']",0,"['Casey Affleck', 'Walton Goggins', 'Zooey Deschanel']",110,4,FALSE,FALSE,2023,8,TRUE,FALSE,7.8671,0.2394,8.333333333,0,3.258096538,100,195,0,461591,940,153863.6667,313.3333333,FALSE
729165,Out of Exile,2023-01-20,4.6359,6.283,46,FALSE,['Amazon Prime Video'],Kyle Kauwika Harris,"['Thriller', 'Drama', 'Action', 'Crime']",0,"['Adam Hampton', 'Karrie Cox', 'Kyle Jacob Henry']",107,2,FALSE,FALSE,2023,1,FALSE,FALSE,0.3445,0.0478,15.33333333,0,3.850147602,100,100,0,331387,611,110462.3333,203.6666667,FALSE
1138198,Caddy Hack,2023-08-11,4.4433,1.3,3,FALSE,['Amazon Prime Video'],Anthony Catanese,['Horror'],0,"['Joe Biedron', 'Chrissy Cavallo', 'John Evans']",75,0,FALSE,FALSE,2023,8,TRUE,FALSE,0.122,0.0143,1,0,1.386294361,0,0,0,25145,122,8381.666667,40.66666667,FALSE
945937,Fast Charlie,2023-12-08,5.1027,6.166,253,FALSE,['Hulu'],Phillip Noyce,"['Action', 'Crime', 'Drama']",20000000,"['Pierce Brosnan', 'Morena Baccarin', 'James Caan']",90,2,FALSE,FALSE,2023,12,FALSE,TRUE,11.1641,0.9939,84.33333333,16.81124288,5.537334267,0,0,0,175083,575,58361,191.6666667,FALSE
758323,The Pope's Exorcist,2023-04-14,4.5256,6.926,3029,TRUE,['Hulu'],Julius Avery,"['Horror', 'Thriller']",18000000,"['Russell Crowe', 'Daniel Zovatto', 'Alex Essoe']",103,3,FALSE,TRUE,2023,4,FALSE,FALSE,3.7248,0.3807,1009.666667,16.70588237,8.016317899,0,0,0,24245070,117692,8081690,39230.66667,TRUE
1185776,Glisten and the Merry Mission,2023-11-03,4.0661,6.8,5,TRUE,['Amazon Prime Video'],Cory Morrison,"['Adventure', 'Animation', 'Family', 'Fantasy']",0,"['Leona Lewis', 'Chevy Chase', 'Julia Michaels']",78,4,FALSE,FALSE,2023,11,FALSE,TRUE,2.861,0.0214,1.666666667,0,1.791759469,100,164,0,10563,71,3521,23.66666667,FALSE
561717,The Perfect Find,2023-06-14,4.6644,6.088,131,FALSE,['Netflix'],Numa Perrier,"['Romance', 'Comedy']",0,"['Gabrielle Union', 'Keith Powers', 'Gina Torres']",99,4,FALSE,FALSE,2023,6,TRUE,FALSE,2.6744,0.5701,43.66666667,0,4.882801923,100,813,0.1,1997083,32858,665694.3333,10952.66667,TRUE
1062482,Condor's Nest,2023-01-27,4.2896,5.3,28,FALSE,['Amazon Prime Video'],Phil Blattenberger,"['Action', 'War']",0,"['Michael Ironside', 'Arnold Vosloo', 'Jackson Rathbone']",103,1,FALSE,FALSE,2023,1,FALSE,FALSE,3.6578,0.0454,9.333333333,0,3.36729583,100,100,0,452502,3503,150834,1167.666667,FALSE
1040148,"Ruby Gillman, Teenage Kraken",2023-06-30,4.3375,7.184,1078,TRUE,['Amazon Prime Video'],Kirk DeMicco,"['Animation', 'Family', 'Fantasy', 'Comedy']",70000000,"['Lana Condor', 'Toni Collette', 'Annie Murphy']",91,1,FALSE,FALSE,2023,6,TRUE,FALSE,3.4161,0.5592,359.3333333,18.06400581,6.983789965,100,1187,0,11395521,43408,3798507,14469.33333,TRUE
420808,Peter Pan & Wendy,2023-04-25,4.3377,5.4,740,FALSE,['Disney Plus'],David Lowery,"['Family', 'Fantasy', 'Action', 'Adventure']",0,"['Alexander Molony', 'Ever Anderson', 'Jude Law']",106,2,TRUE,FALSE,2023,4,FALSE,FALSE,5.7821,0.0823,246.6666667,0,6.608000625,100,318,0,5504551,53135,1834850.333,17711.66667,TRUE
926599,All Fun and Games,2023-09-01,3.6074,5.596,161,FALSE,['Hulu'],Ari Costa,"['Horror', 'Thriller']",0,"['Asa Butterfield', 'Natalia Dyer', 'Benjamin Evan Ainsworth']",76,2,FALSE,FALSE,2023,9,FALSE,FALSE,11.0857,0.159,53.66666667,0,5.087596335,100,695,0.6,338993,1247,112997.6667,415.6666667,FALSE
763144,The Last Rifleman,2024-11-08,4.4767,6.637,84,FALSE,['Amazon Prime Video'],Terry Loane,"['Drama', 'History', 'War']",0,"['Pierce Brosnan', 'Clémence Poésy', 'John Amos']",100,4,FALSE,FALSE,2024,11,FALSE,TRUE,5.1098,0.1771,42,0,4.442651256,0,0,0,1223942,15582,611971,7791,FALSE
964980,Air,2023-04-05,4.1293,7.297,2212,TRUE,['Amazon Prime Video'],Ben Affleck,"['Drama', 'History']",80000000,"['Matt Damon', 'Ben Affleck', 'Jason Bateman']",111,4,FALSE,FALSE,2023,4,FALSE,FALSE,15.2126,15.2126,737.3333333,18.19753721,7.70210434,100,1096,0.15,14601026,44868,4867008.667,14956,TRUE
975043,Which Brings Me to You,2023-12-08,3.4152,6.2,178,TRUE,['Hulu'],Peter Hutchings,"['Romance', 'Comedy', 'Drama']",0,"['Lucy Hale', 'Nat Wolff', 'John Gallagher Jr.']",98,4,FALSE,FALSE,2023,12,FALSE,TRUE,3.9222,0.0071,59.33333333,0,5.187385806,0,0,0,1070555,6441,356851.6667,2147,FALSE
839369,May December,2023-11-17,4.6202,6.58,968,FALSE,['Netflix'],Todd Haynes,['Drama'],20000000,"['Natalie Portman', 'Julianne Moore', 'Charles Melton']",117,5,FALSE,FALSE,2023,11,FALSE,TRUE,7.8189,0.6978,322.6666667,16.81124288,6.876264612,100,888,0.23,1552356,6829,517452,2276.333333,TRUE
1186052,Death on the Border,2023-11-03,3.8298,5.9,10,TRUE,['Amazon Prime Video'],Wendy Wilkins,"['Crime', 'Thriller']",0,"['Shannon Elizabeth', 'Danny Trejo', 'Eric Roberts']",95,1,FALSE,FALSE,2023,11,FALSE,TRUE,4.2801,0.042,3.333333333,0,2.397895273,0,0,0,86329,607,28776.33333,202.3333333,FALSE
768362,Missing,2023-01-20,4.2589,7.414,1200,TRUE,['Hulu'],Will Merrick,"['Drama', 'Mystery', 'Thriller']",7000000,"['Storm Reid', 'Joaquim de Almeida', 'Ken Leung']",111,4,FALSE,FALSE,2023,1,FALSE,FALSE,1.7495,1.2821,400,15.76142085,7.090909822,0,0,0,17821215,36871,5940405,12290.33333,TRUE
844417,Marlowe,2023-02-15,4.0902,5.72,418,TRUE,['Amazon Prime Video'],Neil Jordan,['Crime'],20000000,"['Liam Neeson', 'Diane Kruger', 'Jessica Lange']",109,11,FALSE,FALSE,2023,2,FALSE,FALSE,6.9994,0.6293,139.3333333,16.81124288,6.03787092,100,1362,0.22,2291180,3382,763726.6667,1127.333333,TRUE
1118796,Mia and the Dragon Princess,2023-04-21,3.9422,6.615,13,FALSE,['Amazon Prime Video'],Richard Foster,"['Action', 'Crime', 'Fantasy']",0,"['Noa Nikita Bleeker', 'Paul McGann', 'MyAnna Buring']",83,3,FALSE,FALSE,2023,4,FALSE,FALSE,2.0522,0.0478,4.333333333,0,2.63905733,0,0,0,115223,170,38407.66667,56.66666667,FALSE
1073098,Last Stop Larrimah: Murder Down Under,2023-03-11,3.3643,6.4,15,FALSE,['HBO Max'],Thomas Tancred,['Documentary'],0,['N/A'],117,2,FALSE,FALSE,2023,3,FALSE,FALSE,0.2205,0.0261,5,0,2.772588722,0,0,0,164674,559,54891.33333,186.3333333,FALSE
929569,World's Best,2023-06-23,4.9788,6.2,20,FALSE,['Disney Plus'],Roshan Sethi,"['Music', 'Family', 'Comedy']",0,"['Manny Magnus', 'Punam Patel', 'Utkarsh Ambudkar']",101,1,TRUE,FALSE,2023,6,TRUE,FALSE,1.6967,0.3011,6.666666667,0,3.044522438,100,780,0,6551,65,2183.666667,21.66666667,TRUE
678512,Sound of Freedom,2023-07-04,4.1533,7.975,2643,TRUE,['Amazon Prime Video'],Alejandro Monteverde,"['Action', 'Drama']",14500000,"['Jim Caviezel', 'Mira Sorvino', 'Bill Camp']",131,1,FALSE,FALSE,2023,7,TRUE,FALSE,4.3731,0.3462,881,16.48965928,7.880048201,100,1909,0.25,11441213,146299,3813737.667,48766.33333,TRUE
1058719,Project Baby,2023-05-01,4.9046,4.8,5,FALSE,['Amazon Prime Video'],Haylie Duff,"['TV Movie', 'Comedy', 'Romance']",0,"['Haylie Duff', 'Sarah Fisher', 'Travis Caldwell']",86,4,FALSE,FALSE,2023,5,TRUE,FALSE,1.6432,1.6432,1.666666667,0,1.791759469,0,0,0,13085,76,4361.666667,25.33333333,FALSE
923939,The Wonderful Story of Henry Sugar,2023-09-20,5.9353,7.239,1253,FALSE,['Netflix'],Wes Anderson,"['Comedy', 'Fantasy', 'Adventure']",0,"['Ralph Fiennes', 'Benedict Cumberbatch', 'Dev Patel']",39,2,FALSE,FALSE,2023,9,FALSE,FALSE,5.8363,2.3958,417.6666667,0,7.134093721,100,739,0.06,4103038,51583,1367679.333,17194.33333,TRUE
1152624,3 Days in Malay,2023-08-11,3.4862,4.737,38,FALSE,['Hulu'],Louis Mandylor,"['Action', 'Adventure', 'War']",0,"['Louis Mandylor', 'Donald Cerrone', ""Quinton 'Rampage' Jackson""]",99,0,FALSE,FALSE,2023,8,TRUE,FALSE,1.7301,1.7301,12.66666667,0,3.663561646,100,100,0,118695,1020,39565,340,FALSE
1152617,Untold: Hall of Shame,2023-08-15,4.0879,6.729,24,FALSE,['Netflix'],Bryan Storkel,"['Documentary', 'Crime']",0,"['John Ashcroft', 'Joe Biden', 'Matt Biondi']",79,1,FALSE,FALSE,2023,8,TRUE,FALSE,2.2379,0.2248,8,0,3.218875825,0,0,0,120538,1203,40179.33333,401,FALSE
793333,Quantum Cowboys,2023-10-14,4.3844,9,3,FALSE,['Amazon Prime Video'],Geoff Marslett,"['Animation', 'Western', 'Science Fiction', 'Adventure']",0,"['Lily Gladstone', 'Kiowa Gordon', 'David Arquette']",98,1,FALSE,FALSE,2023,10,FALSE,FALSE,1.5079,0.183,1,0,1.386294361,0,0,0,15428,152,5142.666667,50.66666667,FALSE
